3.19	2.93
3.19	2.93
3.19	2.93
3.19	2.93
3.19	2.93
3.19	3.09
3.19	2.94
3.19	2.92
3.19	2.91
3.19	2.90
3.19	2.94
3.18	2.92
3.18	2.88
3.18	2.86
3.19	2.92
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.91
3.19	3.00
3.19	2.93
3.19	2.92
3.19	2.91
3.18	2.89
3.19	2.89
3.18	2.87
3.18	2.86
3.19	2.79
3.19	2.94
3.19	2.94
3.19	2.93
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.97
3.19	2.93
3.19	2.92
3.18	2.91
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.86
3.19	2.85
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.94
3.19	2.95
3.19	2.93
3.19	2.92
3.19	2.90
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.87
3.19	2.91
3.19	2.92
3.19	2.92
3.18	2.91
3.19	2.91
3.19	2.91
3.19	2.91
3.19	2.91
3.19	3.04
3.18	2.91
3.19	2.90
3.18	2.89
3.18	2.88
3.18	2.87
3.18	2.86
3.18	2.85
3.18	2.70
3.19	2.91
3.19	2.92
3.19	2.91
3.19	2.91
3.19	2.91
3.19	2.91
3.19	2.91
3.19	2.91
3.18	2.97
3.18	2.91
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.87
3.18	2.86
3.18	2.85
3.18	2.80
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.18	2.92
3.19	2.92
3.18	2.94
3.18	2.91
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.87
3.18	2.86
3.18	2.85
3.19	2.86
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.92
3.19	2.93
3.18	2.91
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.87
3.18	2.86
3.18	2.85
3.19	2.91
3.19	2.93
3.19	2.92
3.19	2.92
3.19	2.95
3.19	2.94
3.19	2.94
3.19	2.94
3.19	3.05
3.19	2.94
3.19	2.93
3.18	2.92
3.18	2.91
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.76
3.19	2.94
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.99
3.18	2.94
3.19	2.93
3.18	2.92
3.18	2.91
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.84
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.95
3.19	2.97
3.19	2.94
3.18	2.93
3.18	2.92
3.18	2.91
3.18	2.90
3.18	2.89
3.18	2.89
3.19	2.90
3.19	2.96
3.19	2.96
3.19	2.96
3.19	2.96
3.19	2.96
3.19	2.96
3.19	2.96
3.19	2.97
3.19	2.97
3.19	2.95
3.19	2.94
3.18	2.93
3.18	2.92
3.18	2.91
3.18	2.90
3.18	2.89
3.19	2.95
3.19	2.97
3.19	2.97
3.19	2.97
3.19	2.97
3.19	2.97
3.19	2.97
3.19	2.97
3.19	3.06
3.19	2.97
3.19	2.96
3.19	2.94
3.18	2.94
3.18	2.92
3.18	2.92
3.18	2.90
3.18	2.81
3.19	2.97
3.19	2.98
3.19	2.97
3.19	2.97
3.19	2.97
3.19	2.97
3.19	2.97
3.19	2.97
3.19	3.01
3.18	2.97
3.18	2.95
3.18	2.94
3.18	2.93
3.18	2.92
3.18	2.92
3.18	2.91
3.18	2.89
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.99
3.19	2.97
3.19	2.96
3.19	2.95
3.18	2.94
3.18	2.93
3.18	2.92
3.18	2.91
3.19	2.94
3.19	2.99
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.99
3.18	2.97
3.18	2.96
3.18	2.95
3.18	2.94
3.18	2.93
3.18	2.92
3.18	2.91
3.19	2.98
3.19	3.01
3.19	3.01
3.19	3.00
3.19	3.00
3.19	3.00
3.19	3.00
3.19	3.00
3.19	3.08
3.19	3.00
3.19	2.99
3.19	2.93
3.19	2.97
3.19	2.96
3.18	2.95
3.18	2.94
3.19	2.86
3.19	3.03
3.19	3.04
3.19	3.03
3.19	3.03
3.19	3.03
3.19	3.03
3.19	3.03
3.19	3.03
3.19	3.06
3.19	3.02
3.19	3.01
3.19	3.00
3.19	2.99
3.19	2.98
3.19	2.97
3.18	2.96
3.19	2.94
3.19	3.03
3.19	3.03
3.19	2.93
3.19	3.14
3.19	3.34
3.19	3.45
3.19	3.48
3.19	3.10
3.19	3.03
3.19	3.00
3.19	2.99
3.19	2.98
3.19	2.97
3.19	2.96
3.18	2.95
3.18	2.93
3.19	2.92
3.18	2.93
3.18	2.93
3.19	2.93
3.19	2.93
3.18	2.93
3.18	2.93
3.18	2.93
3.18	2.94
3.18	2.93
3.18	2.91
3.18	2.90
3.18	2.90
3.18	2.89
3.18	2.88
3.18	2.87
3.18	2.86
3.19	2.93
3.19	2.99
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	3.05
3.19	2.98
3.19	2.98
3.19	2.95
3.19	2.94
3.18	2.93
3.19	2.93
3.18	2.92
3.19	2.84
3.19	2.98
3.19	2.99
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	3.01
3.19	2.97
3.19	2.96
3.19	2.95
3.19	2.94
3.18	2.93
3.18	2.92
3.18	2.91
3.19	2.90
3.19	2.99
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.99
3.19	2.97
3.19	2.96
3.19	2.95
3.18	2.94
3.18	2.93
3.18	2.92
3.18	2.91
3.19	2.94
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	3.12
3.19	2.98
3.19	2.97
3.19	2.96
3.18	2.95
3.18	2.94
3.18	2.92
3.18	2.92
3.18	2.91
3.19	2.97
3.19	2.99
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	3.03
3.19	2.94
3.19	2.95
3.19	2.96
3.18	2.94
3.18	2.94
3.18	2.93
3.18	2.92
3.19	2.84
3.19	2.98
3.19	2.99
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.98
3.19	2.99
3.19	3.01
3.19	2.97
3.19	2.95
3.18	2.98
3.19	2.95
3.18	2.97
3.18	2.99
3.18	3.12
3.19	2.95
3.19	2.98
3.19	2.97
3.19	2.97
