0.01	0.02
0.01	-0.04
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.01
0.01	0.02
0.00	0.05
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	-0.05
0.01	0.01
0.01	0.01
0.01	0.01
0.01	0.01
0.00	0.02
0.01	0.02
0.01	0.01
0.01	0.02
0.01	0.04
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.00
0.01	0.00
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.02
0.00	0.02
0.01	0.02
0.01	0.02
0.01	0.06
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	-0.01
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.14
0.01	0.03
0.00	0.02
0.01	0.02
0.01	0.02
0.00	0.02
0.01	0.02
0.01	0.02
0.01	-0.05
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.04
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.00
0.01	0.01
0.01	0.06
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.01
0.01	0.01
0.01	0.10
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	-0.03
0.01	0.01
0.01	0.02
0.01	0.01
0.01	0.01
0.01	0.02
0.01	0.01
0.01	0.01
0.01	0.02
0.01	0.03
0.00	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.01
0.01	0.01
0.01	0.02
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.06
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	-0.02
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.03
0.01	0.02
0.01	0.01
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.01
0.01	-0.09
0.01	-0.05
0.01	0.01
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.02
0.01	0.05
0.01	0.02
1.80	9.29
0.01	-0.04
0.01	0.02
0.02	0.02
0.03	0.03
0.03	0.03
0.04	0.01
0.04	0.02
0.05	0.03
0.05	0.03
0.06	0.03
0.07	0.03
0.07	0.03
0.08	0.03
0.08	0.12
0.09	0.04
0.09	0.03
0.10	0.03
0.10	0.03
0.11	0.03
0.12	0.03
0.12	0.03
0.13	-0.02
0.13	0.03
0.14	0.04
0.14	0.04
0.15	0.03
0.15	0.04
0.16	0.04
0.16	0.04
0.17	0.04
0.17	0.06
0.18	0.04
0.19	0.04
0.19	0.04
0.20	0.05
0.20	0.05
0.21	0.05
0.21	0.05
0.22	0.04
0.22	0.06
0.23	0.06
0.23	0.06
0.24	0.07
0.25	0.05
0.25	0.04
0.26	0.07
0.26	0.14
0.27	0.08
0.27	0.09
0.28	0.09
0.28	0.09
0.29	0.09
0.30	0.10
0.30	0.11
0.31	0.07
0.31	0.11
0.32	0.12
0.32	0.13
0.33	0.13
0.33	0.14
0.34	0.15
0.34	0.15
0.35	0.16
0.35	0.17
0.36	0.16
0.36	0.16
0.37	0.16
0.38	0.16
0.38	0.15
0.39	0.15
0.39	0.04
0.40	0.13
0.40	0.13
0.41	0.12
0.42	0.11
0.42	0.10
0.42	0.09
0.43	0.09
0.44	0.08
0.44	0.11
0.45	0.08
0.45	0.06
0.46	0.06
0.46	0.07
0.47	0.06
0.47	0.06
0.48	0.06
0.49	0.04
0.49	0.06
0.49	0.06
0.50	0.06
0.51	0.06
0.51	0.06
0.52	0.06
0.52	0.06
0.53	0.16
0.53	0.07
0.54	0.07
0.55	0.07
0.55	0.07
0.55	0.07
0.56	0.08
0.57	0.08
0.57	0.02
0.58	0.10
0.58	0.11
0.59	0.11
0.59	0.11
0.60	0.12
0.61	0.13
0.61	0.14
0.62	0.15
0.62	0.18
0.63	0.17
0.63	0.18
0.64	0.19
0.64	0.21
0.65	0.22
0.65	0.24
0.66	0.25
0.66	0.26
0.67	0.29
0.67	0.31
0.68	0.32
0.69	0.34
0.69	0.37
0.70	0.39
0.70	0.41
0.71	0.50
0.71	0.47
0.72	0.49
0.72	0.51
0.73	0.54
0.73	0.57
0.74	0.60
0.75	0.63
0.75	0.62
0.76	0.69
0.76	0.73
0.77	0.77
0.77	0.80
0.78	0.84
0.78	0.87
0.79	0.91
0.80	0.95
0.80	1.00
0.80	1.02
0.81	1.05
0.82	1.08
0.82	1.10
0.83	1.11
0.83	1.12
0.84	1.11
0.84	1.09
0.85	1.07
0.85	1.03
0.86	0.98
0.86	0.92
0.87	0.85
0.88	0.79
0.88	0.71
0.89	0.70
0.89	0.59
0.90	0.52
0.90	0.47
0.91	0.43
0.91	0.39
0.92	0.35
0.93	0.32
0.93	0.26
0.94	0.27
0.94	0.25
0.95	0.23
0.95	0.21
0.96	0.20
0.96	0.19
0.97	0.17
0.97	0.27
0.98	0.16
0.98	0.15
0.99	0.14
1.00	0.14
1.00	0.13
1.01	0.14
1.01	0.14
1.02	0.07
1.02	0.15
1.03	0.16
1.03	0.17
1.04	0.19
1.05	0.20
1.05	0.22
1.06	0.24
1.06	0.26
1.07	0.30
1.07	0.30
1.08	0.32
1.08	0.35
1.09	0.38
1.09	0.40
1.10	0.44
1.10	0.47
1.11	0.49
1.12	0.54
1.12	0.58
1.13	0.62
1.13	0.66
1.14	0.70
1.14	0.75
1.15	0.80
1.15	0.92
1.16	0.90
1.16	0.95
1.17	1.00
1.18	1.05
1.18	1.11
1.18	1.17
1.19	1.23
1.20	1.23
1.20	1.35
1.21	1.42
1.21	1.49
1.22	1.56
1.22	1.62
1.23	1.70
1.23	1.77
1.24	1.83
1.24	1.94
1.25	2.00
1.26	2.10
1.26	2.16
1.27	2.24
1.27	2.27
1.28	2.12
1.28	1.79
1.29	10.24
1.29	2.92
1.30	2.63
1.30	2.64
1.31	2.65
1.32	2.64
1.32	2.61
1.33	2.56
1.33	2.54
1.34	2.39
1.34	2.27
1.35	2.13
1.35	1.98
1.36	1.83
1.37	1.67
1.37	1.52
1.38	1.35
1.38	1.25
1.39	1.13
1.39	1.02
1.40	0.93
1.40	0.84
1.41	0.77
1.41	0.69
1.42	0.63
1.42	0.58
1.43	0.51
1.44	0.46
1.44	0.41
1.45	0.38
1.45	0.34
1.46	0.32
1.46	0.19
1.47	0.27
1.47	0.26
1.48	0.26
1.48	0.25
1.49	0.25
1.49	0.26
1.50	0.27
1.51	0.28
1.51	0.33
1.52	0.32
1.52	0.34
1.53	0.37
1.53	0.40
1.54	0.43
1.54	0.46
1.55	0.49
1.55	0.51
1.56	0.57
1.57	0.62
1.57	0.67
1.58	0.72
1.58	0.78
1.59	0.83
1.59	0.89
1.60	1.07
1.60	1.03
1.61	1.09
1.62	1.16
1.62	1.23
1.63	1.28
1.63	1.38
1.64	1.47
1.64	1.49
1.65	1.63
1.65	1.72
1.66	1.81
1.66	1.91
1.67	2.00
1.67	2.10
1.68	2.20
1.69	2.31
1.69	2.43
1.70	2.53
1.70	2.63
1.71	2.77
1.71	2.87
1.72	2.98
1.72	3.10
1.73	3.22
1.74	3.33
1.74	3.46
1.75	3.57
1.75	3.69
1.76	3.81
1.76	3.92
1.77	4.02
1.77	4.12
1.78	4.26
1.78	4.27
1.79	4.31
1.79	4.34
1.80	4.33
1.80	4.31
1.81	4.25
1.82	4.16
1.82	4.01
1.83	3.89
1.83	3.72
1.84	3.54
1.84	3.34
1.85	3.14
1.85	2.93
1.86	2.73
1.87	2.54
1.87	2.37
1.88	2.19
1.88	2.02
1.89	1.87
1.89	1.72
1.90	1.58
1.90	1.44
1.91	1.19
1.92	1.17
1.92	1.06
1.93	0.96
1.93	0.87
1.93	0.79
1.94	0.72
1.95	0.66
1.95	0.61
1.96	0.61
1.96	0.54
1.97	0.52
1.97	0.50
1.98	0.49
1.98	0.49
1.99	0.49
2.00	0.49
2.00	0.49
2.00	0.53
2.01	0.55
2.02	0.58
2.02	0.62
2.03	0.65
2.03	0.70
2.04	0.75
2.04	0.91
2.05	0.86
2.06	0.92
2.06	0.98
2.07	1.06
2.07	1.13
2.08	1.21
2.08	1.29
2.09	1.30
2.09	1.49
2.10	1.56
2.10	1.65
2.11	1.75
2.11	1.85
2.12	1.96
2.12	2.08
2.13	2.19
2.14	2.33
2.14	2.44
2.15	2.56
2.15	2.69
2.16	2.82
2.16	2.95
2.17	3.09
2.17	3.23
2.18	3.36
2.19	3.52
2.19	3.67
2.20	3.83
2.20	4.03
2.21	4.17
2.21	4.29
2.22	4.46
2.22	4.70
2.23	4.78
2.23	4.94
2.24	5.09
2.24	5.23
2.25	5.37
2.25	5.51
2.26	5.62
2.27	5.67
2.27	5.80
2.28	5.86
2.28	5.90
2.29	5.91
2.29	5.90
2.30	5.85
2.30	5.77
2.31	5.67
2.31	5.55
2.32	5.39
2.33	5.22
2.33	5.03
2.34	4.84
2.34	4.63
2.35	4.43
2.35	4.20
2.36	4.00
2.36	3.80
2.37	3.59
2.38	3.38
2.38	3.17
2.39	2.95
2.39	2.75
2.40	2.56
2.40	2.39
2.41	2.17
2.41	2.00
2.42	1.84
2.42	1.70
2.43	1.58
2.43	1.47
2.44	1.37
2.44	1.26
2.45	1.20
2.46	1.13
2.46	1.07
2.47	1.03
2.47	0.99
2.48	0.96
2.48	0.94
2.49	1.05
2.49	0.93
2.50	0.93
2.51	0.95
2.51	0.97
2.52	1.00
2.52	1.05
2.53	1.10
2.53	1.13
2.54	1.42
2.54	1.87
2.55	4.44
2.55	1.30
2.56	1.38
2.56	1.50
2.57	1.63
2.57	1.72
2.58	1.85
2.58	1.95
2.59	2.05
2.60	2.17
2.60	2.30
2.61	2.43
2.61	2.57
2.62	2.71
2.62	2.83
2.63	2.99
2.63	3.15
2.64	3.30
2.65	3.44
2.65	3.62
2.66	3.79
2.66	3.96
2.67	4.24
2.67	4.33
2.68	4.51
2.68	4.70
2.69	4.89
2.69	5.08
2.70	5.28
2.70	5.47
2.71	5.60
2.72	5.85
2.72	6.04
2.73	6.23
2.73	6.41
2.74	6.58
2.74	6.75
2.75	6.90
2.75	7.04
2.76	7.18
2.76	7.27
2.77	7.35
2.77	7.40
2.78	7.43
2.79	7.43
2.79	7.41
2.80	7.37
2.80	7.28
2.81	7.19
2.81	7.08
2.82	6.95
2.83	6.80
2.83	6.64
2.84	6.47
2.84	6.28
2.85	6.14
2.85	5.89
2.86	5.66
2.86	5.43
2.87	5.19
2.87	4.95
2.88	4.70
2.88	4.45
2.89	4.18
2.89	3.97
2.90	3.75
2.90	3.54
2.91	3.34
2.92	3.15
2.92	2.98
2.93	2.81
2.93	2.65
2.94	2.51
2.94	2.35
2.95	2.22
2.95	2.10
2.96	1.99
2.97	1.90
2.97	1.83
2.98	1.65
2.98	1.70
2.99	1.67
2.99	1.64
3.00	1.61
3.00	1.60
3.01	1.60
3.01	1.61
3.02	1.62
3.02	1.68
3.03	1.69
3.03	1.73
3.04	1.78
3.05	1.85
3.05	1.91
3.06	1.99
3.06	2.07
3.07	2.14
3.07	2.25
3.08	2.36
3.08	2.46
3.09	2.58
3.09	2.71
3.10	2.84
3.10	2.98
3.11	3.22
3.12	3.28
3.12	3.43
3.13	3.59
3.13	3.76
3.14	3.93
3.14	4.11
3.15	4.29
3.15	4.41
3.16	4.66
3.17	4.85
3.17	5.05
3.17	5.26
3.18	5.46
3.19	5.67
3.19	5.75
3.19	5.74
3.19	5.74
3.19	5.70
3.19	5.67
3.18	5.64
3.18	5.61
3.18	5.58
3.18	5.56
3.18	5.53
3.19	5.64
3.19	5.85
3.19	5.87
3.19	5.87
3.19	5.87
3.19	5.87
3.19	5.86
3.19	5.86
3.19	5.94
3.19	5.85
3.19	5.82
3.19	5.80
3.19	5.77
3.19	5.75
3.19	5.72
3.19	5.69
3.19	5.69
3.19	5.92
3.19	5.86
3.19	5.84
3.19	5.81
3.19	5.78
3.19	5.76
3.19	5.73
3.19	5.71
3.19	5.70
3.19	5.67
3.18	5.65
3.18	5.62
3.18	5.60
3.18	5.57
3.18	5.55
3.18	5.49
3.19	5.61
3.18	5.60
3.19	5.67
3.19	5.73
3.19	5.72
3.19	5.71
3.19	5.72
3.19	5.72
3.19	5.72
3.19	5.69
3.19	5.66
3.18	5.64
3.18	5.61
3.18	5.59
3.18	5.56
3.18	5.39
3.19	5.69
3.19	5.73
3.19	5.72
3.19	5.72
3.19	5.72
